source_label	target_label	freq	synergy_max	synergy_min	synergy_mean	env_list
Pseudomonas viridiflava	Enhydrobacter	12	0.0033294386597381	2.467162276944792e-32	1.1287720247033573e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Acinetobacter johnsonii	Devosia	12	4.148757579051464e-06	2.467162276944792e-32	1.7605956739176422e-08	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sediminibacterium	Rhodoplanes	12	0.0003887563496407	2.467162276944792e-32	9.507528312388224e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Haemophilus parainfluenzae	Pedobacter	12	0.0006708140609523	2.467162276944792e-32	5.541759178645209e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Nitrospira	12	0.0014301948045934	2.467162276944792e-32	4.01918495108536e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Streptococcus	Flavobacterium	12	0.0071267426104154	2.467162276944792e-32	3.959682297765163e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	SMB53	12	0.0006130542029879	2.467162276944792e-32	1.6639972510589105e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Sediminibacterium	12	0.0016895329860052	2.467162276944792e-32	2.9438564368264367e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Haemophilus parainfluenzae	Luteolibacter	12	2.467162276944792e-31	2.467162276944792e-32	7.646699225444908e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Haemophilus parainfluenzae	Geobacter	12	2.96059473233375e-31	2.467162276944792e-32	9.475884244829503e-32	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Sediminibacterium	Flavobacterium	12	0.0054974523870041	2.467162276944792e-32	3.6841930824159696e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Pseudomonas	12	0.0131709225382521	2.467162276944792e-32	0.0001538442980721	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Flavobacterium	12	2.645470839262035e-05	2.467162276944792e-32	3.913418401275199e-08	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Flavobacterium succinicans	12	0.0105626016376709	2.467162276944792e-32	3.573923077856447e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Bacillus	Aeromicrobium	12	0.0148084184304775	2.467162276944792e-32	7.167222620403241e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Streptococcus	Agrobacterium	12	0.0113606505716141	2.467162276944792e-32	0.0001543978364699	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Flavobacterium succinicans	Flavobacterium	12	0.0074572947508591	2.467162276944792e-32	3.769171264350208e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Bacillus	Haemophilus parainfluenzae	12	0.0767309636196419	2.467162276944792e-32	0.0001932501601859	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Methylotenera mobilis	Agrobacterium	12	0.0187330382193023	2.467162276944792e-32	1.9780710172462087e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Kaistobacter	12	0.0014634671729121	2.467162276944792e-32	5.629384907336207e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Methylibium	12	0.0035606777661314	2.467162276944792e-32	7.4671553214326656e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Flavobacterium succinicans	Kaistobacter	12	0.0015943045979809	2.467162276944792e-32	9.455463891835308e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Niabella	12	9.142744526734364e-05	2.467162276944792e-32	3.020772268394602e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Polynucleobacter	Flavobacterium	12	0.0273108224675017	2.467162276944792e-32	5.184609737344438e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Sphingomonas	12	0.0003315591028493	2.467162276944792e-32	4.337014674385647e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Flavobacterium succinicans	Devosia	12	0.0077467690382004	2.467162276944792e-32	4.55544921130525e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Kaistobacter	12	0.0033337905990746	2.467162276944792e-32	7.372203826848064e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Flavobacterium succinicans	Nitrospira	12	0.0009306070857756	2.467162276944792e-32	1.7295054957084005e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Niabella	12	4.672594473012701e-05	2.467162276944792e-32	6.068304510406106e-08	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Methylotenera mobilis	Methylibium	12	0.1678475508812325	2.467162276944792e-32	0.000420778281608	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Bradyrhizobium	12	0.0415292755869592	2.467162276944792e-32	8.79441066690037e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Haemophilus parainfluenzae	Luteolibacter	12	3.880666207489729e-07	2.467162276944792e-32	7.520671049362867e-10	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pedobacter	Geobacter	12	0.0004415920499602	2.467162276944792e-32	9.555426268114506e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Bacillus	Devosia	12	0.00017102129255	2.467162276944792e-32	4.897247348504522e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Geobacter	12	0.0131706831899758	2.467162276944792e-32	0.000101488690575	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Luteolibacter	12	0.0048137642973067	2.467162276944792e-32	2.1971248334540784e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Bacillus	Enhydrobacter	12	0.0014240747901503	2.467162276944792e-32	6.673398577930765e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Flavobacterium succinicans	Luteolibacter	12	0.0013785880320821	2.467162276944792e-32	1.08167780949999e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Flavobacterium	12	0.0109624377884456	2.467162276944792e-32	2.8802003998000142e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Rhodoplanes	12	6.230125964513327e-05	2.467162276944792e-32	3.422472837711009e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Aeromicrobium	Steroidobacter	12	0.0015800360403505	2.467162276944792e-32	6.6573447087568914e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Bacillus	Rhodoferax	12	6.148761009044328e-05	2.467162276944792e-32	4.272940349411269e-08	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Streptococcus	Steroidobacter	12	3.661385658164664e-05	2.467162276944792e-32	2.0341031434248133e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Pedobacter	12	0.0002664896914079	2.467162276944792e-32	1.3396861904210782e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Corynebacterium	Rhodoplanes	12	1.88588358259869e-06	2.467162276944792e-32	2.2617786422091332e-09	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Flavobacterium succinicans	Methylibium	12	0.0021783811091377	2.467162276944792e-32	9.539965728681554e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Bacillus	Nitrospira	12	0.0005723915823188	2.467162276944792e-32	1.8988819277142524e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Methylotenera mobilis	12	0.003679879336656	2.467162276944792e-32	1.103618325561612e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas viridiflava	Flavobacterium succinicans	12	8.898638863957208e-05	2.467162276944792e-32	9.92470321229621e-07	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Methylotenera mobilis	Sediminibacterium	12	0.101876894706261	2.467162276944792e-32	0.0006357448450155	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas	Acinetobacter rhizosphaerae	12	0.012210687580288	2.467162276944792e-32	6.048858086111574e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Pseudomonas	Agrobacterium	12	0.0278445370433895	2.467162276944792e-32	0.0002030392210202	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
DA101	Agrobacterium	12	0.0034259541914468	2.467162276944792e-32	1.232727519501167e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Staphylococcus	Pseudomonas	12	0.0358458943480158	2.467162276944792e-32	7.672764007565567e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Bacillus	Steroidobacter	12	0.0015553524066688	2.467162276944792e-32	2.675623672378357e-06	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
Staphylococcus	Sanguibacter	12	0.0070942389793922	2.467162276944792e-32	1.052572770594608e-05	['Animal_distal_gut', 'Animal_proximal_gut', 'Animal_secretion', 'Animal_surface', 'Plant_rhizosphere', 'Plant_surface', 'Sediment_(non-saline)', 'Sediment_(saline)', 'Soil_(non-saline)', 'Surface_(non-saline)', 'Water_(non-saline)', 'Water_(saline)']
